客户ID,年龄,性别,购买商品,商品类别,消费金额(美元),所在州,尺码,颜色,季节,评分,是否订阅,配送方式,是否使用折扣,历史购买次数,支付方式,购买频率,年龄段,购买频率天数,客户类型
3149,37,女,短裤,服装,35,West Virginia,L,紫色,秋,4.3,否,包邮,否,15,Venmo,每周,成年,7,忠实客户
3150,18,女,腰带,配饰,40,North Carolina,M,薰衣草紫,冬,4.6,否,包邮,否,9,Venmo,每年,青年,365,回头客
3151,55,女,女式衬衫,服装,25,Georgia,M,桃色,春,2.6,否,快递,否,7,银行转账,双周,中年,14,回头客
3152,52,女,T恤,服装,64,New Mexico,L,橙色,秋,3.1,否,两日达,否,47,银行转账,每季,中年,90,忠实客户
3153,49,女,腰带,配饰,90,North Carolina,M,红色,秋,3.1,否,门店自提,否,17,PayPal,每月,中年,30,忠实客户
3154,56,女,袜子,服装,88,Alabama,L,红色,秋,3.1,否,次日达,否,46,Venmo,每两周,中年,14,忠实客户
3155,27,女,腰带,配饰,55,Connecticut,M,金色,冬,4.4,否,标准快递,否,32,现金,每季,青年,90,忠实客户
3156,22,女,手提包,配饰,90,Montana,M,棕色,秋,4.3,否,包邮,否,34,现金,每年,青年,365,忠实客户
3157,18,女,衬衫,服装,50,Montana,M,黑色,冬,3.1,否,两日达,否,18,现金,每月,青年,30,忠实客户
3158,21,女,腰带,配饰,34,Maine,L,红色,秋,3.1,否,门店自提,否,5,借记卡,每两周,青年,14,回头客
3159,30,女,首饰,配饰,77,Mississippi,M,灰色,冬,4.9,否,两日达,否,44,信用卡,每月,青年,30,忠实客户
3160,62,女,帽子,配饰,89,Louisiana,L,粉色,冬,2.9,否,门店自提,否,4,银行转账,每季,老年,90,回头客
3161,28,女,双肩包,配饰,87,Nebraska,XL,绿松石色,秋,3.8,否,次日达,否,37,现金,每两周,青年,14,忠实客户
3162,66,女,连衣裙,服装,77,Massachusetts,S,炭灰色,冬,4.2,否,两日达,否,43,现金,每月,老年,30,忠实客户
3163,66,女,鞋子,鞋履,85,Wisconsin,L,蓝色,冬,3.9,否,标准快递,否,28,银行转账,每季,老年,90,忠实客户
3164,49,女,长裤,服装,66,Nebraska,XL,绿松石色,夏,2.8,否,快递,否,36,现金,每月,中年,30,忠实客户
3165,40,女,连衣裙,服装,32,Arizona,L,银色,冬,2.6,否,标准快递,否,16,信用卡,每年,成年,365,忠实客户
3166,49,女,夹克,外套,92,Hawaii,M,薰衣草紫,春,3.0,否,门店自提,否,38,银行转账,每三个月,中年,90,忠实客户
3167,19,女,衬衫,服装,80,Georgia,M,金色,冬,2.7,否,次日达,否,37,银行转账,每两周,青年,14,忠实客户
3168,24,女,连衣裙,服装,78,Oregon,M,蓝色,秋,2.8,否,两日达,否,9,现金,双周,青年,14,回头客
3169,31,女,牛仔裤,服装,24,Montana,M,橙色,春,2.9,否,两日达,否,14,PayPal,每两周,青年,14,忠实客户
3170,35,女,T恤,服装,59,Georgia,M,白色,秋,3.8,否,包邮,否,3,Venmo,每周,成年,7,回头客
3171,65,女,太阳镜,配饰,41,Rhode Island,XL,炭灰色,春,4.4,否,快递,否,10,信用卡,每两周,老年,14,回头客
3172,68,女,首饰,配饰,26,Tennessee,M,栗色,春,3.1,否,快递,否,26,银行转账,双周,老年,14,忠实客户
3173,57,女,袜子,服装,52,Missouri,M,橄榄绿,秋,3.7,否,标准快递,否,30,借记卡,双周,中年,14,忠实客户
3174,69,女,半身裙,服装,46,Washington,L,青绿色,夏,4.9,否,次日达,否,32,PayPal,每两周,老年,14,忠实客户
3175,45,女,长裤,服装,52,Oklahoma,L,橙色,冬,3.8,否,门店自提,否,35,PayPal,每月,中年,30,忠实客户
3176,35,女,袜子,服装,42,Connecticut,M,栗色,秋,3.4,否,门店自提,否,26,借记卡,每三个月,成年,90,忠实客户
3177,36,女,凉鞋,鞋履,37,Arkansas,XL,绿松石色,春,4.6,否,两日达,否,39,信用卡,每月,成年,30,忠实客户
3178,55,女,腰带,配饰,52,Missouri,L,米色,秋,3.2,否,标准快递,否,31,信用卡,每月,中年,30,忠实客户
3179,66,女,凉鞋,鞋履,34,Washington,L,米色,春,2.7,否,包邮,否,28,信用卡,每年,老年,365,忠实客户
3180,57,女,短裤,服装,88,Idaho,M,橄榄绿,春,4.3,否,包邮,否,12,借记卡,双周,中年,14,忠实客户
3181,18,女,手提包,配饰,88,Montana,L,绿松石色,秋,3.8,否,标准快递,否,46,PayPal,每周,青年,7,忠实客户
3182,31,女,夹克,外套,51,Montana,M,炭灰色,夏,4.4,否,包邮,否,27,PayPal,每三个月,青年,90,忠实客户
3183,50,女,太阳镜,配饰,97,Georgia,L,绿色,秋,3.6,否,包邮,否,4,信用卡,每年,中年,365,回头客
3184,50,女,运动鞋,鞋履,56,Mississippi,M,绿色,冬,3.5,否,标准快递,否,14,现金,每三个月,中年,90,忠实客户
3185,61,女,毛衣,服装,53,Hawaii,L,绿色,春,4.2,否,两日达,否,30,Venmo,每季,老年,90,忠实客户
3186,52,女,半身裙,服装,71,Ohio,L,金色,秋,4.7,否,快递,否,6,PayPal,每年,中年,365,回头客
3187,38,女,首饰,配饰,93,Virginia,S,青色,冬,4.8,否,门店自提,否,43,Venmo,每年,成年,365,忠实客户
3188,67,女,女式衬衫,服装,72,Texas,L,靛蓝色,冬,3.2,否,包邮,否,28,借记卡,每周,老年,7,忠实客户
3189,42,女,女式衬衫,服装,59,Vermont,M,薰衣草紫,冬,3.5,否,标准快递,否,39,银行转账,每月,成年,30,忠实客户
3190,25,女,靴子,鞋履,87,Kansas,M,米色,夏,4.2,否,门店自提,否,30,PayPal,双周,青年,14,忠实客户
3191,41,女,牛仔裤,服装,78,California,S,紫色,秋,3.4,否,包邮,否,5,信用卡,每两周,成年,14,回头客
3192,62,女,卫衣,服装,68,Mississippi,XL,栗色,冬,4.7,否,门店自提,否,42,信用卡,每三个月,老年,90,忠实客户
3193,19,女,毛衣,服装,76,Iowa,S,栗色,秋,3.0,否,包邮,否,20,现金,每两周,青年,14,忠实客户
3194,63,女,手套,配饰,99,Virginia,L,青绿色,冬,4.0,否,快递,否,35,信用卡,每两周,老年,14,忠实客户
3195,43,女,运动鞋,鞋履,52,Maryland,L,金色,夏,4.6,否,标准快递,否,10,信用卡,双周,成年,14,回头客
3196,68,女,太阳镜,配饰,58,Missouri,S,红色,春,4.9,否,次日达,否,36,信用卡,每季,老年,90,忠实客户
3197,24,女,腰带,配饰,59,Wisconsin,L,栗色,冬,2.8,否,快递,否,21,借记卡,每两周,青年,14,忠实客户
3198,27,女,毛衣,服装,71,Maine,M,青绿色,春,3.2,否,包邮,否,29,信用卡,每三个月,青年,90,忠实客户
3199,61,女,手套,配饰,94,Pennsylvania,L,桃色,冬,2.8,否,包邮,否,39,借记卡,每周,老年,7,忠实客户
3200,59,女,手提包,配饰,40,Maine,XL,粉色,冬,4.2,否,快递,否,16,PayPal,每月,老年,30,忠实客户
3201,67,女,袜子,服装,24,Missouri,L,黑色,春,4.8,否,包邮,否,32,信用卡,每月,老年,30,忠实客户
3202,46,女,长裤,服装,38,Vermont,S,靛蓝色,秋,2.8,否,两日达,否,34,现金,每月,中年,30,忠实客户
3203,65,女,围巾,配饰,37,Wisconsin,L,绿色,秋,4.5,否,标准快递,否,38,Venmo,每年,老年,365,忠实客户
3204,63,女,大衣,外套,29,New Jersey,L,青绿色,春,4.1,否,快递,否,14,Venmo,每年,老年,365,忠实客户
3205,57,女,夹克,外套,92,New Mexico,XL,薰衣草紫,秋,4.3,否,包邮,否,23,借记卡,双周,中年,14,忠实客户
3206,40,女,卫衣,服装,24,Colorado,XL,品红色,秋,4.4,否,两日达,否,50,银行转账,每三个月,成年,90,忠实客户
3207,36,女,靴子,鞋履,52,California,M,棕色,冬,3.0,否,包邮,否,49,PayPal,每月,成年,30,忠实客户
3208,67,女,袜子,服装,29,Arizona,XL,米色,夏,2.7,否,次日达,否,14,PayPal,每年,老年,365,忠实客户
3209,61,女,首饰,配饰,30,Indiana,L,靛蓝色,冬,3.3,否,两日达,否,42,PayPal,每周,老年,7,忠实客户
3210,64,女,鞋子,鞋履,31,Arkansas,L,桃色,秋,4.3,否,标准快递,否,39,借记卡,每年,老年,365,忠实客户
3211,30,女,袜子,服装,67,Nevada,M,品红色,夏,2.9,否,快递,否,43,Venmo,双周,青年,14,忠实客户
3212,53,女,长裤,服装,65,Rhode Island,L,绿松石色,冬,4.9,否,标准快递,否,12,现金,每月,中年,30,忠实客户
3213,27,女,运动鞋,鞋履,22,Wyoming,M,靛蓝色,冬,3.6,否,两日达,否,21,借记卡,每周,青年,7,忠实客户
3214,27,女,太阳镜,配饰,56,Texas,M,棕色,冬,3.3,否,标准快递,否,33,信用卡,每月,青年,30,忠实客户
3215,53,女,半身裙,服装,78,Washington,M,黄色,春,3.1,否,包邮,否,6,借记卡,每年,中年,365,回头客
3216,34,女,大衣,外套,90,Rhode Island,M,品红色,夏,2.7,否,包邮,否,10,PayPal,每三个月,成年,90,回头客
3217,39,女,卫衣,服装,85,Illinois,S,橄榄绿,冬,3.4,否,次日达,否,18,现金,每周,成年,7,忠实客户
3218,44,女,太阳镜,配饰,58,Oregon,M,银色,秋,3.4,否,快递,否,46,Venmo,每周,成年,7,忠实客户
3219,37,女,半身裙,服装,34,Florida,M,青绿色,秋,3.9,否,快递,否,49,PayPal,每月,成年,30,忠实客户
3220,57,女,大衣,外套,40,Kansas,L,白色,夏,3.5,否,两日达,否,39,信用卡,每周,中年,7,忠实客户
3221,38,女,手提包,配饰,29,North Dakota,M,蓝色,秋,4.1,否,包邮,否,16,现金,每月,成年,30,忠实客户
3222,21,女,T恤,服装,76,New Hampshire,M,黄色,冬,3.2,否,标准快递,否,28,现金,每年,青年,365,忠实客户
3223,45,女,太阳镜,配饰,84,Texas,S,栗色,秋,4.6,否,门店自提,否,22,PayPal,每季,中年,90,忠实客户
3224,68,女,衬衫,服装,65,Montana,S,灰色,春,3.9,否,标准快递,否,36,Venmo,双周,老年,14,忠实客户
3225,37,女,卫衣,服装,80,Delaware,L,靛蓝色,冬,2.7,否,包邮,否,18,PayPal,每月,成年,30,忠实客户
3226,53,女,女式衬衫,服装,98,New Hampshire,M,粉色,秋,3.0,否,门店自提,否,31,信用卡,每周,中年,7,忠实客户
3227,57,女,运动鞋,鞋履,71,Minnesota,XL,米色,春,3.3,否,次日达,否,38,银行转账,每两周,中年,14,忠实客户
3228,28,女,围巾,配饰,69,Alaska,XL,白色,秋,2.7,否,包邮,否,42,借记卡,每季,青年,90,忠实客户
3229,37,女,首饰,配饰,95,Connecticut,M,黄色,春,4.6,否,两日达,否,27,PayPal,每年,成年,365,忠实客户
3230,54,女,长裤,服装,67,Connecticut,M,青绿色,秋,2.7,否,快递,否,24,现金,每月,中年,30,忠实客户
3231,49,女,运动鞋,鞋履,49,Kansas,M,橄榄绿,夏,2.5,否,次日达,否,38,借记卡,每年,中年,365,忠实客户
3232,62,女,鞋子,鞋履,97,Nevada,M,栗色,冬,4.4,否,包邮,否,9,信用卡,每年,老年,365,回头客
3233,45,女,T恤,服装,34,Massachusetts,M,白色,春,4.0,否,次日达,否,19,银行转账,每月,中年,30,忠实客户
3234,45,女,腰带,配饰,74,Indiana,M,薰衣草紫,秋,3.8,否,快递,否,11,借记卡,双周,中年,14,忠实客户
3235,49,女,首饰,配饰,96,Washington,M,黑色,冬,2.5,否,两日达,否,16,借记卡,每季,中年,90,忠实客户
3236,27,女,腰带,配饰,68,Kansas,M,绿色,夏,4.0,否,包邮,否,18,Venmo,每月,青年,30,忠实客户
3237,63,女,腰带,配饰,84,South Carolina,L,橄榄绿,秋,4.1,否,次日达,否,8,现金,每月,老年,30,回头客
3238,61,女,T恤,服装,57,Vermont,M,灰色,夏,2.8,否,快递,否,4,现金,每周,老年,7,回头客
3239,25,女,运动鞋,鞋履,84,Wyoming,XL,青绿色,秋,3.4,否,两日达,否,37,现金,每季,青年,90,忠实客户
3240,33,女,太阳镜,配饰,32,Colorado,M,炭灰色,秋,2.7,否,两日达,否,30,现金,每月,成年,30,忠实客户
3241,56,女,凉鞋,鞋履,37,West Virginia,M,紫罗兰色,秋,3.8,否,两日达,否,37,银行转账,每月,中年,30,忠实客户
3242,50,女,手提包,配饰,58,Connecticut,M,薰衣草紫,夏,4.4,否,门店自提,否,30,PayPal,每季,中年,90,忠实客户
3243,45,女,袜子,服装,74,Oregon,S,米色,秋,2.8,否,快递,否,17,Venmo,每周,中年,7,忠实客户
3244,45,女,卫衣,服装,99,Idaho,L,黑色,夏,5.0,否,门店自提,否,11,银行转账,每三个月,中年,90,忠实客户
3245,65,女,毛衣,服装,81,Arkansas,M,黑色,秋,4.7,否,快递,否,42,信用卡,每年,老年,365,忠实客户
3246,63,女,长裤,服装,76,Kansas,M,紫色,秋,3.2,否,次日达,否,20,现金,每周,老年,7,忠实客户
3247,70,女,运动鞋,鞋履,98,Michigan,M,品红色,夏,2.9,否,门店自提,否,37,现金,每月,老年,30,忠实客户
3248,53,女,手套,配饰,91,Arkansas,M,青绿色,夏,3.7,否,快递,否,12,PayPal,每两周,中年,14,忠实客户
3249,22,女,T恤,服装,79,Pennsylvania,S,青绿色,夏,4.2,否,包邮,否,41,银行转账,每季,青年,90,忠实客户
3250,26,女,双肩包,配饰,83,Virginia,M,粉色,夏,3.4,否,快递,否,32,信用卡,每季,青年,90,忠实客户
3251,23,女,大衣,外套,90,Minnesota,M,青绿色,春,2.9,否,两日达,否,15,Venmo,每周,青年,7,忠实客户
3252,25,女,大衣,外套,20,Nevada,M,金色,冬,3.7,否,标准快递,否,39,Venmo,每季,青年,90,忠实客户
3253,69,女,凉鞋,鞋履,21,Montana,L,棕色,春,2.7,否,门店自提,否,48,信用卡,每两周,老年,14,忠实客户
3254,36,女,双肩包,配饰,60,Nebraska,M,棕色,秋,3.2,否,两日达,否,8,Venmo,每两周,成年,14,回头客
3255,21,女,毛衣,服装,31,Indiana,S,品红色,冬,4.9,否,门店自提,否,11,银行转账,每三个月,青年,90,忠实客户
3256,57,女,短裤,服装,40,New Jersey,M,黑色,秋,2.8,否,次日达,否,36,银行转账,每月,中年,30,忠实客户
3257,60,女,太阳镜,配饰,26,Wisconsin,L,青绿色,冬,4.7,否,包邮,否,50,Venmo,每三个月,老年,90,忠实客户
3258,44,女,衬衫,服装,98,Minnesota,M,棕色,秋,3.3,否,快递,否,39,Venmo,每三个月,成年,90,忠实客户
3259,31,女,鞋子,鞋履,51,New Jersey,M,品红色,春,4.3,否,快递,否,11,信用卡,双周,青年,14,忠实客户
3260,57,女,帽子,配饰,95,Oklahoma,XL,靛蓝色,秋,3.7,否,两日达,否,5,借记卡,每三个月,中年,90,回头客
3261,39,女,围巾,配饰,36,Wisconsin,M,紫罗兰色,夏,4.5,否,两日达,否,7,信用卡,每年,成年,365,回头客
3262,48,女,腰带,配饰,52,Rhode Island,L,青色,冬,3.4,否,门店自提,否,50,借记卡,每周,中年,7,忠实客户
3263,42,女,T恤,服装,35,Indiana,M,紫罗兰色,春,2.7,否,标准快递,否,21,现金,每三个月,成年,90,忠实客户
3264,56,女,短裤,服装,68,Vermont,S,黑色,秋,4.4,否,快递,否,31,借记卡,每两周,中年,14,忠实客户
3265,28,女,长裤,服装,50,Maine,S,炭灰色,冬,4.0,否,快递,否,39,现金,双周,青年,14,忠实客户
3266,40,女,太阳镜,配饰,100,Alabama,M,白色,冬,3.2,否,快递,否,28,信用卡,每两周,成年,14,忠实客户
3267,49,女,大衣,外套,74,Alabama,S,灰色,冬,4.2,否,次日达,否,33,银行转账,每周,中年,7,忠实客户
3268,37,女,卫衣,服装,45,Idaho,L,粉色,冬,3.0,否,门店自提,否,42,信用卡,每季,成年,90,忠实客户
3269,22,女,连衣裙,服装,97,Arkansas,M,青色,秋,2.8,否,包邮,否,5,银行转账,每三个月,青年,90,回头客
3270,27,女,女式衬衫,服装,60,Ohio,M,蓝色,冬,4.9,否,快递,否,25,现金,每月,青年,30,忠实客户
3271,59,女,袜子,服装,25,Illinois,M,靛蓝色,冬,4.7,否,快递,否,48,PayPal,每年,老年,365,忠实客户
3272,35,女,袜子,服装,55,Nevada,XL,品红色,春,4.4,否,标准快递,否,30,信用卡,每周,成年,7,忠实客户
3273,58,女,鞋子,鞋履,99,Texas,M,薰衣草紫,冬,3.1,否,次日达,否,34,PayPal,每季,老年,90,忠实客户
3274,58,女,腰带,配饰,45,Nevada,S,橙色,夏,2.6,否,包邮,否,34,PayPal,每三个月,老年,90,忠实客户
3275,46,女,毛衣,服装,20,Oklahoma,M,青色,春,3.9,否,门店自提,否,14,现金,每两周,中年,14,忠实客户
3276,43,女,长裤,服装,88,Alabama,XL,绿色,夏,2.6,否,两日达,否,2,借记卡,每周,成年,7,回头客
3277,39,女,围巾,配饰,99,South Dakota,M,白色,夏,4.0,否,门店自提,否,41,PayPal,每三个月,成年,90,忠实客户
3278,59,女,半身裙,服装,86,Texas,M,蓝色,春,4.9,否,门店自提,否,3,信用卡,每月,老年,30,回头客
3279,59,女,连衣裙,服装,70,Montana,M,黑色,夏,3.3,否,两日达,否,18,银行转账,每周,老年,7,忠实客户
3280,59,女,帽子,配饰,50,Wyoming,S,红色,秋,3.0,否,快递,否,1,借记卡,每两周,老年,14,新客户
3281,45,女,手提包,配饰,57,New York,L,红色,冬,2.7,否,次日达,否,5,PayPal,每月,中年,30,回头客
3282,27,女,长裤,服装,69,Oregon,L,金色,冬,3.1,否,包邮,否,41,银行转账,每年,青年,365,忠实客户
3283,24,女,T恤,服装,94,California,M,红色,秋,4.8,否,次日达,否,5,信用卡,每月,青年,30,回头客
3284,47,女,夹克,外套,24,North Carolina,L,紫色,春,2.9,否,快递,否,10,借记卡,每三个月,中年,90,回头客
3285,70,女,围巾,配饰,79,Kentucky,L,白色,春,4.5,否,两日达,否,20,Venmo,每年,老年,365,忠实客户
3286,58,女,帽子,配饰,31,Hawaii,XL,品红色,秋,4.6,否,包邮,否,11,现金,每周,老年,7,忠实客户
3287,45,女,夹克,外套,67,Illinois,L,粉色,冬,5.0,否,快递,否,4,Venmo,每两周,中年,14,回头客
3288,24,女,半身裙,服装,63,West Virginia,L,黑色,春,4.3,否,两日达,否,38,信用卡,每周,青年,7,忠实客户
3289,67,女,手提包,配饰,61,South Carolina,XL,白色,春,4.9,否,次日达,否,19,信用卡,双周,老年,14,忠实客户
3290,31,女,双肩包,配饰,50,Montana,M,栗色,夏,4.0,否,两日达,否,16,Venmo,每三个月,青年,90,忠实客户
3291,52,女,大衣,外套,82,North Dakota,L,黑色,春,3.1,否,包邮,否,2,PayPal,每月,中年,30,回头客
3292,29,女,腰带,配饰,51,New Mexico,L,橄榄绿,秋,2.6,否,两日达,否,11,现金,每月,青年,30,忠实客户
3293,62,女,手提包,配饰,23,Missouri,L,灰色,春,4.9,否,标准快递,否,18,银行转账,每两周,老年,14,忠实客户
3294,19,女,大衣,外套,91,West Virginia,M,金色,春,3.5,否,两日达,否,47,信用卡,每两周,青年,14,忠实客户
3295,62,女,毛衣,服装,60,South Carolina,S,品红色,春,4.5,否,门店自提,否,15,银行转账,双周,老年,14,忠实客户
3296,70,女,女式衬衫,服装,34,West Virginia,S,薰衣草紫,夏,2.8,否,次日达,否,15,现金,每周,老年,7,忠实客户
3297,20,女,女式衬衫,服装,23,Alaska,M,绿色,春,4.2,否,次日达,否,47,Venmo,每季,青年,90,忠实客户
3298,67,女,腰带,配饰,82,West Virginia,M,紫罗兰色,秋,4.1,否,包邮,否,47,PayPal,每月,老年,30,忠实客户
3299,65,女,夹克,外套,73,New Mexico,M,棕色,秋,3.5,否,快递,否,6,银行转账,每三个月,老年,90,回头客
3300,45,女,短裤,服装,32,South Dakota,L,青绿色,春,4.0,否,两日达,否,18,Venmo,每月,中年,30,忠实客户
3301,26,女,帽子,配饰,80,Oklahoma,M,炭灰色,春,4.0,否,快递,否,40,银行转账,双周,青年,14,忠实客户
3302,36,女,长裤,服装,58,Oklahoma,XL,炭灰色,夏,2.5,否,包邮,否,31,信用卡,每两周,成年,14,忠实客户
3303,36,女,女式衬衫,服装,82,Alabama,XL,米色,冬,4.2,否,标准快递,否,31,Venmo,双周,成年,14,忠实客户
3304,20,女,腰带,配饰,60,Mississippi,S,绿松石色,夏,3.4,否,次日达,否,4,信用卡,每两周,青年,14,回头客
3305,30,女,手提包,配饰,79,Mississippi,XL,橙色,秋,4.8,否,次日达,否,36,银行转账,每三个月,青年,90,忠实客户
3306,34,女,卫衣,服装,41,Nebraska,L,青色,夏,4.9,否,标准快递,否,31,PayPal,双周,成年,14,忠实客户
3307,63,女,夹克,外套,39,Colorado,L,橙色,夏,3.6,否,门店自提,否,6,Venmo,每两周,老年,14,回头客
3308,18,女,围巾,配饰,36,Pennsylvania,S,绿色,冬,4.0,否,门店自提,否,1,现金,每月,青年,30,新客户
3309,55,女,牛仔裤,服装,70,Utah,M,粉色,秋,2.6,否,快递,否,29,现金,每月,中年,30,忠实客户
3310,48,女,手提包,配饰,47,Massachusetts,M,蓝色,夏,3.1,否,门店自提,否,19,PayPal,每月,中年,30,忠实客户
3311,45,女,夹克,外套,27,Iowa,M,粉色,冬,3.6,否,包邮,否,12,PayPal,每两周,中年,14,忠实客户
3312,29,女,帽子,配饰,52,Florida,L,蓝色,夏,4.0,否,快递,否,18,银行转账,每年,青年,365,忠实客户
3313,55,女,运动鞋,鞋履,75,Louisiana,L,黑色,夏,3.9,否,次日达,否,45,现金,每季,中年,90,忠实客户
3314,55,女,帽子,配饰,30,Kansas,XL,黑色,秋,3.9,否,快递,否,45,信用卡,每月,中年,30,忠实客户
3315,55,女,袜子,服装,94,Kansas,M,紫罗兰色,春,3.3,否,标准快递,否,8,信用卡,每季,中年,90,回头客
